SortasiID,Tanggal,Bulan,NamaBulan,PKS,Wilayah,EstateKode,EstateAsal,Afdeling,StatusKebun,NoKendaraan,Supir,JumlahJanjang,Berat_Ton,JanjangMatang_Persen,JanjangMentah_Persen,JanjangLewatMatang_Persen,JanjangKosong_Persen,TangkaiPanjang_Persen,Brondolan_Kg,RestanJam,ALB_Persen,GradeTBS,Penalti_Rp,PetugasSortasi
SRT-000101,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 5575 JG,Kurnia Suhendra,576,8.13,92.8,2.0,4.9,0.3,1.9,618,15.3,3.59,A,0,Herman Tampubolon
SRT-000102,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 1105 HH,Joko Anggara,384,7.26,89.6,1.7,7.4,1.3,1.0,667,21.0,3.84,B,422739,Kurnia Sembiring
SRT-000103,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 2975 JF,Usman Rachman,481,8.88,92.3,2.6,3.5,1.7,3.4,672,15.1,3.05,A,0,Yuli Suhendra
SRT-000104,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 3399 AF,Deni Wijaya,417,7.61,91.7,3.1,5.3,0.0,3.8,758,12.1,2.96,B,393921,Dedi Kurniawan
SRT-000105,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 6017 BG,Deni Wijaya,550,6.1,90.5,4.8,4.0,0.8,2.6,474,5.6,2.56,B,343820,Oki Gunadi
SRT-000106,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 8303 AB,Lestari Saragih,423,6.23,95.0,2.6,0.8,1.5,2.0,389,10.0,2.64,A,0,Deni Dalimunthe
SRT-000107,2026-01-14,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 7054 DD,Umar Tampubolon,342,5.62,93.6,1.4,4.3,0.7,2.0,572,13.7,3.22,A,0,Dewi Kusuma
SRT-000108,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 4537 CG,Imam Manurung,456,7.72,94.8,2.7,2.4,0.1,1.2,838,14.4,3.28,A,0,Yanto Kusuma
SRT-000109,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 4027 EJ,Guntur Ginting,392,7.79,95.1,1.4,2.0,1.5,5.4,488,21.1,3.66,B,429212,Marni Butar-butar
SRT-000110,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 3636 GH,Deni Kusuma,454,7.13,92.5,1.8,5.1,0.6,2.3,606,13.1,3.06,A,0,Wagimin Utomo
SRT-000111,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 1179 HH,Ahmad Pratama,439,6.53,96.1,2.3,1.1,0.4,2.5,421,15.4,3.22,A,0,Jefri Hutapea
SRT-000112,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 6962 FD,Teguh Pratama,322,6.36,94.9,0.1,4.6,0.4,2.4,407,5.0,2.95,A,0,Nanda Sagala
SRT-000113,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 2106 AK,Iwan Siregar,524,8.54,92.4,3.7,3.2,0.6,2.5,746,15.0,3.4,B,752695,Yohanes Sudarmono
SRT-000114,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 4793 GA,Candra Silalahi,451,6.23,91.5,4.2,3.7,0.5,2.5,501,17.6,3.49,B,474827,Wagimin Panjaitan
SRT-000115,2026-01-15,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 9242 JD,Siti Panjaitan,377,6.45,95.3,3.5,0.8,0.4,4.1,454,12.4,2.92,B,467601,Untung Sianturi
SRT-000116,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 4726 BE,Wahyu Sinaga,362,5.67,95.6,1.5,1.6,1.3,1.9,515,6.0,2.65,A,0,Umar Handoko
SRT-000117,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 9865 FH,Kurnia Sembiring,391,6.75,95.2,4.2,0.0,0.6,1.9,627,8.1,3.03,B,587334,Iwan Bahari
SRT-000118,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 3070 EK,Yohanes Pratama,592,7.6,94.4,3.0,1.8,0.8,5.7,778,21.5,4.1,B,491507,Wardi Situmorang
SRT-000119,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 6515 KH,Yanto Utomo,717,8.4,91.2,3.5,4.3,1.0,1.8,772,11.7,3.09,B,462537,Herman Wibowo
SRT-000120,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 1563 JD,Imam Rachman,475,7.31,94.4,2.2,2.2,1.3,0.5,604,15.9,3.44,A,0,Endang Saputra
SRT-000121,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 2848 BF,Imam Sembiring,357,6.92,95.7,2.4,1.0,0.9,1.6,733,21.2,3.87,B,434454,Teguh Sanjaya
SRT-000122,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 7871 GK,Agus Manurung,321,5.8,95.4,3.0,1.2,0.3,2.8,353,20.9,3.79,B,333354,Nasrul Fauzi
SRT-000123,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 1480 JJ,Imam Barus,576,8.73,95.0,4.3,0.3,0.4,4.1,934,19.3,3.24,B,628956,Budi Yusril
SRT-000124,2026-01-16,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 5659 EA,Imam Lubis,501,8.27,94.4,2.1,2.3,1.2,3.1,606,15.7,3.28,A,0,Yanto Pratama
SRT-000125,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 7445 KD,Bayu Barus,468,5.94,95.0,2.6,2.4,0.0,3.9,521,10.0,3.18,A,0,Wagimin Dalimunthe
SRT-000126,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 9055 FF,Yanto Kusuma,472,6.83,92.4,3.9,3.1,0.5,2.2,736,4.1,2.47,B,299194,Tarno Nasution
SRT-000127,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 8135 EC,Irwan Hartanto,327,6.13,91.4,2.0,5.3,1.3,2.1,597,18.5,3.59,B,380376,Bayu Siregar
SRT-000128,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 9151 FH,Riko Sanjaya,543,8.67,95.5,2.2,1.6,0.7,2.9,799,10.3,3.08,A,0,Bambang Mahendra
SRT-000129,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 4738 BD,Endang Rachman,484,6.76,92.6,2.4,3.7,1.3,2.5,406,19.2,3.7,B,268754,Mulyadi Mahendra
SRT-000130,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 1473 BA,Budi Purba,484,6.21,95.0,2.6,1.8,0.7,2.4,471,11.8,3.12,A,0,Tarno Damanik
SRT-000131,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 5138 KE,Wahyu Simanjuntak,491,5.62,92.0,2.5,5.3,0.3,1.3,497,12.7,3.05,A,0,Oki Barus
SRT-000132,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 3800 GC,Jumadi Tampubolon,566,6.37,90.7,3.7,5.0,0.5,1.6,693,16.4,3.09,B,303763,Hendra Kusuma
SRT-000133,2026-01-17,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 9482 KC,Nanda Maulana,615,7.26,93.7,2.7,2.9,0.6,2.5,596,20.4,3.69,B,347256,Siti Saragih
SRT-000134,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 1568 GG,Yuli Saragih,432,8.58,91.4,1.5,7.0,0.1,1.9,836,2.0,2.33,A,0,Sri Gunadi
SRT-000135,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 2617 BG,Jefri Sinaga,548,7.98,95.2,2.1,1.7,1.0,2.6,860,5.6,2.59,A,0,Yusuf Hutapea
SRT-000136,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 5270 CH,Zainal Sembiring,464,9.05,93.2,1.9,3.5,1.4,1.7,814,16.1,3.72,A,0,Kurnia Santoso
SRT-000137,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 7814 EB,Riko Barus,310,5.65,95.8,1.3,2.6,0.3,2.8,567,12.1,3.11,A,0,Riko Anggara
SRT-000138,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 3030 CG,Lestari Wijaya,359,5.81,92.5,2.2,4.3,1.0,0.2,414,13.4,3.24,A,0,Wulan Siregar
SRT-000139,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 5911 KG,Sutrisno Fauzi,517,8.58,92.2,4.1,3.0,0.7,3.5,819,14.1,3.23,B,691945,Marwan Prasetyo
SRT-000140,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 1809 HD,Usman Gunadi,587,7.61,96.1,1.9,1.3,0.7,3.2,695,16.8,3.25,A,0,Yohanes Santoso
SRT-000141,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 6466 EJ,Irwan Harahap,314,5.98,93.7,0.8,4.7,0.8,2.5,436,16.0,3.3,A,0,Marwan Sagala
SRT-000142,2026-01-19,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 1739 DJ,Eko Setiawan,529,7.51,92.3,2.1,4.4,1.2,1.8,592,12.3,3.06,A,0,Dedi Sitompul
SRT-000143,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 5048 AB,Tono Hutapea,367,7.32,91.2,2.5,6.3,0.0,1.8,708,18.6,3.59,B,502990,Sutrisno Santoso
SRT-000144,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 6248 FJ,Tarno Tarigan,451,6.19,92.2,3.9,3.4,0.4,2.5,558,20.3,3.75,B,465694,Darto Mahendra
SRT-000145,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 1762 JK,Yusuf Purba,541,7.04,94.7,1.5,3.5,0.4,2.7,628,19.6,3.5,B,422886,Budi Ismail
SRT-000146,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 5301 CD,Feri Lubis,459,8.81,92.8,4.4,1.9,0.9,0.3,891,12.5,3.16,B,316342,Oki Siregar
SRT-000147,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 8938 AK,Gilang Pratama,482,9.09,91.9,3.2,3.3,1.6,2.8,796,10.2,3.02,B,744423,Umar Handoko
SRT-000148,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 6437 GB,Priyo Pratama,420,6.83,93.8,0.6,4.8,0.8,1.9,506,7.2,2.38,A,0,Maman Utomo
SRT-000149,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 4718 CG,Zainal Sagala,555,8.79,91.9,2.6,4.2,1.4,2.2,644,14.3,3.37,A,0,Kurnia Bahari
SRT-000150,2026-01-20,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 2517 HB,Zulkifli Pratama,514,6.34,96.1,2.4,0.8,0.6,3.9,612,16.1,3.49,A,0,Herman Sitompul
SRT-000151,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 4535 GE,Sri Situmorang,543,6.24,91.3,3.6,4.7,0.5,2.8,550,8.0,2.77,B,308494,Teguh Harahap
SRT-000152,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 9688 JK,Wardi Ismail,564,8.57,94.4,2.3,3.2,0.1,2.2,778,18.7,3.28,B,313065,Hadi Handoko
SRT-000153,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 7852 BJ,Budi Effendi,607,8.7,89.9,5.2,4.3,0.5,2.2,871,19.2,3.72,B,766577,Firman Tarigan
SRT-000154,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 5894 JG,Wagimin Effendi,409,6.54,93.6,2.1,3.3,1.0,3.3,714,17.3,3.5,A,0,Wagimin Ginting
SRT-000155,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 9976 EF,Iwan Damanik,422,5.61,94.7,3.2,1.1,1.0,5.5,338,11.7,2.86,B,261235,Samsul Manurung
SRT-000156,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 1264 FA,Edi Wibowo,527,9.1,92.0,3.4,2.8,1.9,0.7,879,19.7,3.76,B,668143,Untung Nugroho
SRT-000157,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 4585 GD,Guntur Manurung,534,6.22,90.9,3.9,4.5,0.6,3.4,518,8.8,2.58,B,398950,Bambang Setiawan
SRT-000158,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 6450 CB,Zainal Effendi,384,5.74,93.0,2.2,4.3,0.6,2.5,395,25.2,4.07,B,486570,Nurdin Saragih
SRT-000159,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 4209 KJ,Lukman Damanik,287,5.72,93.3,4.2,1.8,0.8,6.0,594,13.2,3.21,B,256072,Riko Mangunsong
SRT-000160,2026-01-21,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 5468 JD,Hendra Ramadhan,456,6.71,97.2,1.5,1.3,0.0,2.9,443,14.5,3.37,A,0,Darto Wijaya
SRT-000161,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 8351 KB,Darto Nasution,513,9.03,92.1,4.9,3.0,0.0,2.6,615,17.0,3.27,B,737203,Lestari Tarigan
SRT-000162,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 9476 HH,Edi Siregar,509,8.07,94.0,3.2,2.7,0.0,2.6,744,14.8,3.09,B,608559,Ahmad Utomo
SRT-000163,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 4489 FB,Untung Nugroho,583,9.08,90.9,4.8,4.3,0.0,2.6,925,12.3,3.42,B,696906,Nanda Panjaitan
SRT-000164,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 4327 AJ,Agus Sitompul,529,9.11,93.4,2.8,3.0,0.8,2.0,891,17.0,3.62,A,0,Priyo Fauzi
SRT-000165,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 6608 FJ,Usman Gunadi,426,7.19,87.4,2.9,9.3,0.5,3.0,437,5.5,2.38,A,0,Yuli Kusuma
SRT-000166,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 2232 CJ,Yohanes Sinaga,439,7.73,92.2,3.8,3.2,0.8,0.9,496,21.7,4.08,B,307388,Paiman Lubis
SRT-000167,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 5726 ED,Ratna Situmorang,631,7.41,94.5,1.8,2.2,1.5,1.3,476,10.9,2.96,A,0,Imam Butar-butar
SRT-000168,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 8177 DD,Untung Fauzi,406,6.59,94.7,1.2,3.7,0.3,2.8,674,26.7,4.26,B,232493,Agus Wijaya
SRT-000169,2026-01-22,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 6368 BA,Lestari Saputra,390,6.09,91.5,1.9,5.4,1.2,2.8,493,22.1,4.01,B,439611,Latif Rachman
SRT-000170,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 5682 CC,Maman Gunadi,402,7.18,95.6,1.1,2.7,0.6,2.5,482,19.0,3.6,B,517512,Sri Harahap
SRT-000171,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 1026 BJ,Imam Kusuma,463,5.92,96.0,1.9,1.6,0.5,2.7,502,15.8,3.2,A,0,Usman Simanjuntak
SRT-000172,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 1817 DJ,Teguh Mahendra,538,6.91,92.6,2.3,4.2,1.0,2.2,683,12.7,3.18,A,0,Lestari Lubis
SRT-000173,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 8067 DB,Imam Tampubolon,408,6.32,93.4,0.7,5.0,0.9,2.7,494,17.6,3.52,A,0,Dedi Hutapea
SRT-000174,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 6907 DG,Jumadi Tarigan,585,7.35,95.5,0.0,3.4,1.1,3.8,464,19.3,3.42,B,386708,Sutrisno Wijaya
SRT-000175,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 3343 GE,Gunawan Anggara,412,6.63,91.7,5.0,2.5,0.8,1.8,427,3.9,2.2,B,406779,Yanto Fauzi
SRT-000176,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 3687 GE,Usman Tampubolon,507,6.04,90.3,3.7,6.0,0.0,3.1,574,8.2,3.02,B,308176,Bayu Hutapea
SRT-000177,2026-01-23,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 7389 CG,Zainal Siregar,769,8.8,98.7,0.0,0.9,0.4,3.3,910,12.2,3.0,A,0,Yohanes Sitompul
SRT-000178,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 6826 AB,Gunawan Tarigan,657,7.88,94.2,1.2,3.9,0.7,2.3,682,14.9,3.13,A,0,Kurnia Fauzi
SRT-000179,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 5581 CF,Krisna Gunadi,390,6.44,95.1,0.0,3.8,1.1,3.4,691,21.5,3.67,B,431137,Tono Butar-butar
SRT-000180,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 5986 HJ,Candra Purba,563,8.39,92.3,1.5,5.2,1.0,2.1,504,14.5,3.2,A,0,Priyo Kurniawan
SRT-000181,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 9539 JB,Tono Siregar,527,8.18,95.3,2.0,2.4,0.4,1.7,567,14.7,3.15,A,0,Ahmad Tarigan
SRT-000182,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 7876 CC,Hadi Saputra,436,7.59,91.9,2.9,4.2,1.1,2.4,496,22.2,3.87,B,553828,Zulkifli Situmorang
SRT-000183,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 7621 EE,Hadi Setiawan,441,6.54,95.4,1.3,3.3,0.0,1.9,680,8.2,2.55,A,0,Samsul Bahari
SRT-000184,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 4368 BG,Firman Halim,460,6.58,99.2,0.0,0.0,0.8,0.0,697,23.6,3.68,B,304695,Candra Ismail
SRT-000185,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 7274 BD,Siti Handoko,455,8.11,95.0,2.0,1.9,1.1,4.9,687,11.6,2.84,A,0,Agus Manurung
SRT-000186,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 4822 GH,Dewi Panjaitan,519,7.04,95.3,2.8,1.5,0.4,3.2,571,16.9,3.49,A,0,Deni Gunadi
SRT-000187,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 5998 EK,Rudi Tarigan,510,8.76,93.7,1.0,4.7,0.6,4.0,711,14.6,3.35,A,0,Marni Ginting
SRT-000188,2026-01-24,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 6788 BH,Deni Yusril,643,8.61,90.4,4.2,4.4,0.9,1.9,718,21.2,3.89,B,516848,Guntur Sanjaya
SRT-000189,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 4828 FC,Jefri Rachman,304,6.05,91.1,5.5,2.2,1.1,0.7,614,14.0,3.15,B,456303,Slamet Sembiring
SRT-000190,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 2161 ED,Hendra Nugroho,654,8.42,95.4,4.0,0.6,0.0,3.3,865,9.8,3.28,B,465235,Untung Kurniawan
SRT-000191,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 3760 CD,Feri Butar-butar,563,8.97,94.5,2.1,2.2,1.2,2.6,768,15.7,3.22,A,0,Feri Setiawan
SRT-000192,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 6061 HF,Zainal Gunadi,535,5.96,95.4,3.2,0.4,1.0,0.9,514,11.4,3.64,B,302300,Priyo Gunadi
SRT-000193,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 1636 GE,Marwan Ginting,432,6.83,92.4,1.8,5.0,0.8,0.7,748,15.7,3.21,A,0,Tarno Maulana
SRT-000194,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 8008 CJ,Teguh Ismail,537,8.08,92.7,1.5,5.0,0.7,1.2,500,13.4,3.04,A,0,Marni Rachman
SRT-000195,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 3120 HD,Kasno Manurung,502,6.02,91.4,2.7,5.2,0.7,2.8,498,22.8,4.03,B,505017,Priyo Setiawan
SRT-000196,2026-01-26,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 4249 FB,Usman Tarigan,386,6.23,88.2,5.5,5.0,1.3,2.9,595,15.8,3.53,B,450574,Paiman Sianturi
SRT-000197,2026-01-27,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 9721 AF,Nurdin Effendi,512,5.65,91.9,3.8,3.2,1.2,2.8,510,16.8,3.82,B,501001,Darto Hartanto
SRT-000198,2026-01-27,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 2587 EE,Rahmat Situmorang,559,7.14,94.4,2.0,2.5,1.1,4.2,485,18.7,3.41,B,296752,Riko Saputra
SRT-000199,2026-01-27,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 4325 GJ,Untung Effendi,429,5.86,95.4,1.9,2.6,0.1,3.8,379,12.2,2.93,A,0,Riko Sianturi
SRT-000200,2026-01-27,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 1082 KA,Yusuf Mahendra,467,6.18,92.0,2.9,4.2,1.0,1.6,584,25.5,4.17,B,251760,Paiman Prasetyo
SRT-000201,2026-01-27,1,Jan,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 1469 BH,Rahmat Effendi,497,5.7,91.6,3.1,4.8,0.5,2.6,553,17.7,3.77,B,357089,Maman Sembiring
